Bw,osr,nlev,Hinf,Cint,gm,Ro,Co,SNR
348436314.1616932,32,5,1.5,9.504690796363554e-13,0.0009286524104788099,262413.33047400217,1.4812512527223042e-14,58.86344528573109
720057173.8173757,128,2,1.5,7.716794327349677e-13,0.0008024207962770804,245549.35976334682,6.123354020750974e-14,84.25361152645758
360809435.748009,32,5,1.5,6.53648274478893e-13,0.0002550791604767032,765221.630293563,4.266736851641507e-14,54.18431449441741
735307674.7592802,32,3,1.5,6.563248365702744e-13,0.0008823127422820259,797003.9357271842,6.238242570664097e-14,54.28122517371277
208009783.84746084,32,3,1.5,7.643888248903985e-13,0.00045883608665150326,903554.079005548,7.132265917101084e-14,53.70345418384395
499964260.84956485,256,3,1.5,4.924550287376057e-13,0.0008233696711762895,757940.4377824995,4.754382273114487e-14,81.68912118497005
46130115.3627687,64,4,1.5,5.406468669203301e-13,0.000748928980822452,771701.0893735052,4.661773857825201e-14,73.2843722381445
850062580.9235859,256,5,1.5,6.459009589119875e-13,0.0007583530314458617,719323.901518487,2.5445994259607255e-14,81.7270461678037
901858541.8978577,128,4,1.5,7.330967319452449e-13,0.0009928680577329845,711362.1405523347,4.723818135472948e-14,85.1945794408131
467976024.35107005,256,3,1.5,6.614712979986336e-13,0.00020643983142769852,913502.2312465415,3.477250464370319e-14,84.28364284744583
145454003.86055732,64,5,1.5,8.17997937886976e-13,0.0006500240487616229,453905.42880817165,5.905006127641401e-14,71.37619054206178
388234162.49035805,64,4,1.5,4.0864914860690536e-13,0.0006281512601697853,840370.9923080051,3.016199859076095e-14,69.42962395213326
874385316.1687881,128,4,1.5,4.879518673863842e-13,0.0008420350138813319,814391.895904861,4.530255154314001e-14,85.63721528446534
360535582.5231859,32,5,1.5,8.913615717316703e-13,0.0007484670857420912,884385.7328319274,3.235104749041566e-14,53.472901017194644
520821713.98696154,256,4,1.5,9.615382209018202e-13,0.0008139117140977623,886100.3338560731,8.671461247527559e-14,82.84908546304125
706287188.441336,256,4,1.5,9.065396331603258e-13,0.0009744984126155373,299705.41052680206,7.601238180774638e-14,82.83868279539934
611825021.2261306,32,5,1.5,9.849905962941795e-13,0.000914004790983962,704448.5132711253,1.2281648410672478e-14,56.488190103348714
148559793.068959,64,2,1.5,2.8278528735543237e-13,0.0007032554928727075,432242.7524458531,2.3753807754366538e-14,72.87500472024844
222112515.5494387,256,2,1.5,2.505242546680801e-13,0.0004980193741963573,623365.2702700668,1.4164632821325689e-14,81.27721244110661
720027729.5626788,32,2,1.5,5.734110193573515e-13,0.0008387951962842482,433276.8481038939,3.651558096088671e-14,53.50742775837208
727378902.2597181,128,3,1.5,8.64554925162628e-13,0.0008012773722881704,621159.487952652,7.06693815251651e-14,84.78590611781534
350642278.00202984,32,3,1.5,8.426469895210326e-13,0.00048549681129861924,801588.4006223483,5.958931933471562e-14,53.41885010622167
445156612.3061776,128,3,1.5,9.938480466924395e-13,0.0009136396190238243,147565.56455369605,2.2784624574253327e-14,83.63942197138886
373351841.89965045,128,3,1.5,9.55154638368056e-13,0.0009317715544881796,787106.4747420694,1.5438818568093283e-14,82.76684694350779
584020551.3128053,256,4,1.5,9.051133951124582e-13,0.0007068254359338774,974603.3334161623,1.0369749376168326e-14,81.25289725395302
560359288.5222422,256,5,1.5,4.447393677588075e-13,0.00020423555831487,818004.5168796835,4.122544813591837e-14,86.64052958591726
868658603.471156,32,3,1.5,4.2784530670686886e-13,0.0008782752640328119,675880.3049783332,1.1001594675656444e-14,55.10802393350868
496228093.14737827,32,4,1.5,7.738217795820732e-13,0.0007656829226437759,382722.12995398085,7.68140803347166e-14,53.52208249543102
776379027.7387484,64,2,1.5,8.113192180671057e-13,0.0005384864074611881,296389.220351097,1.664634583427107e-14,72.47155670170487
529808107.8084922,64,3,1.5,4.3611001726654655e-13,0.00016764555785245147,697835.8743372313,3.007860883694414e-14,72.87598028693313
235406975.31551635,64,3,1.5,8.450348819141299e-13,0.000291426884390232,760969.0672367197,7.848396845638902e-14,71.75846444305306
753096916.9532274,128,2,1.5,6.761211227068019e-13,0.00033415630054436674,678040.907948721,5.802854044798627e-14,83.74034583611311
944497636.1860974,128,4,1.5,7.209784634172578e-13,0.000989559142269544,513135.6469336285,3.6047788584504893e-14,85.31078693285002
927453208.6909851,64,4,1.5,3.4731508193707e-13,0.0003317123846742463,422203.6581365668,3.127847260607164e-14,71.90898298132628
467903824.49913013,128,4,1.5,6.564678418773918e-13,0.00035773430091449456,958849.389640498,3.7707165339116407e-14,84.4595588010726
595642452.9629096,128,3,1.5,7.155373033002399e-13,0.0007515782942243652,146623.10584267485,3.4068341281313134e-14,84.94101882873635
396187223.54789394,128,3,1.5,3.4249440354883914e-13,0.00017462641578864534,832028.9854705,3.221148896448994e-14,84.8207540617206
188669427.42973888,32,4,1.5,9.590644951583763e-13,0.0004415905181751511,304694.2360975658,6.787584336644055e-14,52.504349762520974
994067217.3040531,256,3,1.5,5.441274634844255e-13,0.00015561056367764268,936780.238135209,2.31810485014751e-14,87.54134924985495
217820283.95742205,32,5,1.5,2.329997362628868e-13,0.0006540730799516661,897363.458964504,2.039767705601787e-14,57.483018327956614
750923887.3900833,32,4,1.5,8.510275891947232e-13,0.0007757744942365553,556312.613339774,1.2169420318806246e-14,55.40393592391869
99267915.24107434,128,5,1.5,9.874783578880832e-13,0.0004885835531585518,898512.2609891973,7.338492797487488e-14,83.47184095306602
535314489.8506278,256,3,1.5,6.735773824654202e-13,0.00016965125101292038,698420.219171016,5.531103581088889e-14,87.4891872510641
780338349.0699114,256,3,1.5,9.820756136598059e-13,0.0007636533934351606,842907.8429542053,9.114368732434005e-14,85.31172844190874
452267088.52753997,128,4,1.5,9.68765065164295e-13,0.000994834210879796,170625.04128944495,7.458205435489241e-14,84.9339826625189
250701218.49236754,64,5,1.5,9.859680904472617e-13,0.00033459261424698497,917287.6202662016,6.661349321131106e-14,72.70749835294293
484591022.1470672,256,4,1.5,7.386070671388431e-13,0.0005702175951420288,842062.6799507755,2.7661325831717024e-14,81.54802878101424
493187339.5632391,128,3,1.5,4.363856021625166e-13,0.0004590653175947859,422207.1462765593,3.318566462272607e-14,83.9687307228756
201795682.39906377,256,3,1.5,7.619292336744819e-13,0.000914885410820229,862871.209938287,1.5940413963291027e-14,81.25698063091322
233481199.77670535,64,5,1.5,4.437887509516582e-13,0.0008908658347228471,325832.2933008516,1.4546688384906458e-14,72.97515932149619
724396846.1945484,128,3,1.5,6.907019163999915e-13,0.00046454612574594743,923029.663130025,2.7617261029547575e-14,83.93816565886809
247214381.58645427,64,2,1.5,2.656136321384213e-13,0.00040245890690157685,823356.57353244,1.9304274340038516e-14,68.72045283688264
963247428.2853608,32,4,1.5,3.902642510214544e-13,0.00027557886292487377,786345.7197136219,1.0656347690693308e-14,53.378827002533775
962911949.2405758,256,4,1.5,9.564777158807922e-13,0.0005320742107537983,422396.64201283624,2.977210617209842e-14,82.66218691080249
738357615.7506725,64,3,1.5,5.537223630193666e-13,0.00042717710474950415,577993.0194142519,5.5042128001219156e-14,72.1548519317581
446940852.89021707,64,5,1.5,8.96133928089682e-13,0.0008173604673191066,173040.84774319164,3.588712792125288e-14,69.76605237176372
893201523.3173721,32,4,1.5,5.852312655292053e-13,0.0008783841494847033,831788.1882591522,5.37537056371256e-14,53.47881151382747
392406242.39855653,128,5,1.5,6.470584080392594e-13,0.0009501087727658109,798946.9581789343,5.5671336590352474e-14,83.74787826422477
978671088.0612342,64,3,1.5,5.015781115713016e-13,0.000903100138567451,923044.2483600926,3.066162958860893e-14,71.18109746110468
843079053.302394,256,5,1.5,7.456199014381019e-13,0.0005083090709025392,604757.3017068006,2.2097911437672317e-14,81.92137733318866
457919153.7310193,32,4,1.5,3.2023806588864625e-13,0.000557343407830666,308191.29552773846,1.2300707187879293e-14,56.98320840075765
945297292.8481019,256,3,1.5,4.853090747563098e-13,0.0009425547876329942,828114.3006234267,4.76767915034969e-14,82.46039338582464
560649888.2251029,256,2,1.5,8.239987189131254e-13,0.000754872442387637,751969.087295305,2.8314950023280333e-14,81.43735984381402
216780969.9232076,128,3,1.5,5.413800622846834e-13,0.0006571079170546314,273168.67048589705,3.847155934892216e-14,83.74048799371505
813982493.190963,32,2,1.5,4.710656942914824e-13,0.0003036487083153253,352077.72516304534,3.714512488071648e-14,54.09749658436448
645358953.6014344,64,2,1.5,9.18815830445412e-13,0.0005820059766833657,994668.7598440489,3.9900467800774185e-14,73.64650088076003
543143231.963924,128,3,1.5,8.985207443016542e-13,0.0009005847789724404,251362.4043470528,6.482005551467687e-14,84.5186619314581
152231581.1062191,32,3,1.5,9.32103193332265e-13,0.0002837984504075721,414623.65859059774,3.11822067178029e-14,53.974382950890494
314892625.50181335,32,4,1.5,8.818338885537656e-13,0.0005284443369580781,799803.1455630744,1.6165670721350005e-14,57.452236535714796
591381586.5701247,64,3,1.5,9.16087290248004e-13,0.0007312587282685586,269212.54115446215,2.912770517808621e-14,70.58218233009354
400004969.2037974,64,2,1.5,6.641207428702546e-13,0.0009869328001399552,143041.27801451148,5.910297961979868e-14,72.20231674032426
922625120.5949037,64,3,1.5,8.875983543071493e-13,0.0007922607575231023,166584.89974649515,6.636777134149578e-14,71.36762530885221
712244910.190581,64,2,1.5,3.6171678901255287e-13,0.0005665536098462474,720433.8477593089,1.463632585800645e-14,69.39959008733321
283163180.6372821,64,2,1.5,7.466601409364099e-13,0.00013237462539598933,968234.4174747707,3.443594985059267e-14,71.91557205943448
411595239.30198735,128,2,1.5,7.408485111618844e-13,0.0004520668514802572,971440.267425487,4.347961847724928e-14,84.19481364764135
245553431.37546328,64,2,1.5,7.465355133127529e-13,0.00016028800373879968,690013.4912239454,1.8785580042944435e-14,71.71122519530118
542575724.4325325,128,4,1.5,6.774954393264324e-13,0.0004008802708244385,556510.5128013304,2.844488857052807e-14,83.50042806971175
748346574.1481209,128,3,1.5,9.746533655279627e-13,0.0005754551749404074,985090.8804214871,2.433198542482976e-14,85.30206478274435
22696495.506432854,256,5,1.5,3.5819613049652466e-13,0.0004244683797392616,736858.2444406289,1.232447973708149e-14,81.73397812122936
363751415.8618215,256,2,1.5,8.039056785096475e-13,0.000983870042919008,308237.84139440313,1.4446966533098058e-14,81.23690094840867
961587245.7222984,256,4,1.5,8.39567219498604e-13,0.0002839090014837195,484882.59105996095,6.024493027532966e-14,86.88694630737983
525601619.2388395,64,5,1.5,6.608463681911592e-13,0.0009699000786756259,161844.19654690442,5.758655718039568e-14,70.1801370894828
902766528.3171622,256,3,1.5,6.32492769221633e-13,0.0004127915097035376,992290.6165548617,1.8332569984490657e-14,82.20126040074929
334131441.6628156,256,5,1.5,3.0666768824063596e-13,0.0008988675218825025,781185.4893215427,1.0755586084395166e-14,81.25681804519681
122616067.39309591,128,3,1.5,4.537753110180792e-13,0.0002443797866180545,630291.2140835219,2.1993101887381314e-14,84.46717030458097
500156961.34177184,128,2,1.5,9.840541348216142e-13,0.00031594656596550986,373817.5942686646,7.237735408054357e-14,84.72486121954189
44933671.509017944,32,2,1.5,4.598261350473114e-13,0.0007793909022890214,219963.0415392443,2.5330041633803324e-14,59.8833117802707
135953226.19290274,32,3,1.5,8.998873185190183e-13,0.00016299192285151176,836606.6815348866,5.295448111731665e-14,55.12441385746464
829643327.6974101,256,3,1.5,6.581887317405007e-13,0.0008589448203932315,316491.35910112504,3.0605446633492164e-14,81.68291924083329
519809877.83377105,32,5,1.5,3.1017578875847805e-13,0.000567613224911643,976555.4678502555,1.4345376830547865e-14,54.2328333336847
795621346.431511,64,4,1.5,4.61806267332341e-13,0.00043466537888642385,688054.9173670354,2.573432566369189e-14,73.41340849699877
321209463.53869754,32,3,1.5,1.2249350580472338e-13,0.000912705526473095,521280.7234929013,1.120223600065251e-14,58.006998404823555
790956783.997474,32,5,1.5,8.392761532946773e-13,0.0008445787317079145,558036.9160445346,2.2390378935994383e-14,52.88570649060592
283672220.52024555,128,4,1.5,9.307428578867303e-13,0.0007699842760286871,587109.7217762914,6.650501875413016e-14,83.83381759846947
784480776.2174488,64,4,1.5,9.955437160423428e-13,0.0006136215116381587,544098.6952073142,7.176431675579138e-14,73.08625963200886
156218984.2907419,128,3,1.5,7.33966732230591e-13,0.0005244619063308816,496874.09599512356,6.773688876190282e-14,83.16587228660923
518509104.8821924,32,5,1.5,5.962437565475726e-13,0.0009239645781852473,738044.1295910395,3.2042765055691165e-14,53.90152568806138
81640109.82520157,64,2,1.5,8.754104357145144e-13,0.0008787377234631247,240278.04563838406,7.442046428984381e-14,72.6595553981569
788610893.74966,128,5,1.5,5.793279947942835e-13,0.0002555101967983451,898361.2431772617,1.886907481342464e-14,83.82872144066647
102190640.0534144,32,2,1.5,5.149807981755564e-13,0.0006977233150436811,926317.7498451512,2.8300521516621704e-14,58.435430941100535
731704212.6989228,256,2,1.5,7.918931901680644e-13,0.0003020518308628412,335645.7567281463,5.819839620545295e-14,87.42049524573773
195915554.04537728,256,3,1.5,9.231579309728257e-13,0.0008947712512166193,434358.9551564038,1.975222847399104e-14,81.18338962337823
541171156.3751684,256,5,1.5,8.145544194957051e-13,0.0008365509559401966,142014.9862731157,7.198468778254769e-14,82.451893816574
924252899.7932346,64,4,1.5,9.055057252272802e-13,0.0008530850830996718,325820.8370924094,8.105128974834902e-14,71.48198145201218
86160950.69150952,256,5,1.5,4.997554885071224e-13,0.0008262466935300998,430819.9465217137,2.3704676935385722e-14,81.390811285901
579447798.1784873,64,4,1.5,9.328331882538978e-13,0.0005356233611274758,602417.9695787894,6.549828094779798e-14,71.59811798160085
925851596.0034633,256,2,1.5,5.498788647224973e-13,0.000637271579584521,284908.7083774456,2.181362363416438e-14,81.72524096895538
338539309.7749782,32,5,1.5,5.660724651656953e-13,0.00021050442627166264,648111.2205786235,3.278809298243795e-14,54.83539096986042
959887089.6254098,64,3,1.5,7.632455507143711e-13,0.00048685641352176926,263354.93456780707,2.5321162056347626e-14,72.022897367014
561341159.1444538,32,3,1.5,7.658462561760836e-13,0.000854357160005785,623406.8784096712,4.642804861342069e-14,54.18903297576047
130933064.13219304,32,3,1.5,8.96695647826441e-13,0.0003292881354866504,350817.40741037345,4.458606391886345e-14,52.67111871022887
486473320.4794684,32,4,1.5,8.333828584161483e-13,0.0005649424841113756,980108.5225697787,1.1443993766930907e-14,56.340678870092944
499407359.40681714,64,3,1.5,8.731619879523614e-13,0.0008166030612992555,333095.7413526249,4.683069219661125e-14,68.72385070049631
109564751.94870317,32,3,1.5,6.436924118532152e-13,0.0008317442140135446,963231.0060033744,1.214042901003187e-14,59.205945705679916
645545739.2594765,256,4,1.5,8.106670770530065e-13,0.0007995393171563891,725822.8097801699,4.896516255467768e-14,82.20140129401814
749974309.5790813,64,5,1.5,9.38676022522795e-13,0.00040884815371373744,807606.8949337215,7.25180247918278e-14,69.33454316547454
238692385.4702377,32,2,1.5,8.8123721190053e-13,0.0005985811847698772,477515.5293383859,2.5855507057011613e-14,57.530845185086804
618602665.9287587,256,5,1.5,5.591363257161736e-13,0.0006145233310208778,554415.0082417108,3.216828209731036e-14,81.77769506373156
906450421.803853,256,5,1.5,8.979119400759821e-13,0.0004510783224884387,789170.6000043781,8.70902566672676e-14,87.24174572280681
968927360.991257,256,4,1.5,7.138619713930679e-13,0.0008771318982097782,811121.2657785859,5.3033419400892535e-14,83.02715490462937
954162648.0507588,32,5,1.5,7.684451620845249e-13,0.00036977452187486425,790566.4884207046,6.761331346396412e-14,51.92607380980431
808238526.82816,32,2,1.5,8.20092043945526e-13,0.0005871025007134817,742270.8986892968,8.087882493416671e-14,54.154640237041264
298130289.54318774,256,3,1.5,1.6565193616311231e-13,0.0007913551457799715,251113.84561832345,1.0079603438635832e-14,81.49877578655921
839468510.6086699,128,2,1.5,9.3381249740757e-13,0.0008295397419106252,982781.6681928474,4.942070502604277e-14,85.00295388544403
479441773.24943405,64,2,1.5,8.223474154318879e-13,0.00048106773491039015,512238.03379887936,2.8531815597572915e-14,71.29151012984924
83701799.92863554,256,4,1.5,9.674398102333188e-13,0.0006914600785713713,911988.2957117797,9.567361911859458e-14,81.3169171539073
682677737.6897488,128,4,1.5,6.487219467385406e-13,0.0006650032524035714,467631.3434347682,2.084103246806418e-14,83.87171196548093
326160003.055381,64,3,1.5,7.38070850214896e-13,0.0007638586790677521,692262.5096940581,4.5812200243269e-14,70.51905165234285
610487967.2208586,128,2,1.5,7.028024298355534e-13,0.0003303575484950815,845404.0017281729,6.840903090540923e-14,83.64933461799589
719745672.409088,128,3,1.5,6.172298762763898e-13,0.0004916821626775157,440700.05060461897,2.658473721261478e-14,84.68498067019082
910712953.7096813,256,2,1.5,3.5301302512435533e-13,0.00027257823142567516,677246.0575594604,1.2287310709719131e-14,82.11295980946934
357727294.2891627,32,2,1.5,9.277159520974163e-13,0.0006884387648494084,293754.60885565623,7.018604502431105e-14,54.94618348077174
312218376.7397305,128,3,1.5,6.859730695168599e-13,0.0007813372199862467,669412.0265264461,4.1522850692141106e-14,84.12036455096582
666672660.8075951,128,4,1.5,8.72123412590775e-13,0.0004684070454142987,549115.9104934658,7.774490545427305e-14,82.94775722137919
249188936.79900777,32,4,1.5,9.759644926548973e-13,0.00033931780203357606,738078.12156252,4.565663892286911e-14,52.79179112621683
649045669.2131729,128,5,1.5,8.580149933129019e-13,0.00021601938605974767,844706.3940284484,7.413831783072273e-14,82.71342233436312
724090335.2290064,32,2,1.5,8.66978861352961e-13,0.0002610378355613626,645651.0360262536,6.339552987431474e-14,53.242374569962735
230788470.0380239,32,3,1.5,7.618638434733888e-13,0.00021527622134265216,532468.9136891548,3.4995555120202385e-14,53.896899288655106
946420200.0283507,32,2,1.5,3.2897579332514266e-13,0.0008141714842007814,837120.0828144507,2.6473968836509232e-14,53.639747545772536
225304579.06827456,32,4,1.5,6.698895976596259e-13,0.000273255148659589,576408.3221808053,4.0048528611163976e-14,53.28297762034794
59463672.91721827,32,2,1.5,9.90270241235484e-13,0.0009485045844373849,330623.41768507817,2.4308685655754583e-14,60.335628291318606
878826016.6756159,64,3,1.5,7.964246006801358e-13,0.0009149587759467483,177295.19996503458,3.384836311588726e-14,71.76790966852084
133090039.93292955,64,3,1.5,7.867798200778805e-13,0.0007843600727904761,900922.7437356417,5.658798380751225e-14,69.47883895341332
261450664.40908355,32,2,1.5,9.307697512154065e-13,0.0003040257121981014,619549.5428938315,8.397600498465039e-14,54.70732949161529
153687014.74952677,128,3,1.5,3.5769895802076906e-13,0.00042370307890188697,416929.83228618413,1.5243776605407624e-14,84.00163462918854
923778549.9515693,64,5,1.5,5.317394084737486e-13,0.00038127069167527203,604115.1319821132,3.438143094362222e-14,71.87075316538649
138819791.44881344,32,2,1.5,7.92768659726034e-13,0.0009262958716697475,703718.0476542864,7.387197020606494e-14,54.197587786548624
849906558.2574602,32,2,1.5,4.3271944486543027e-13,0.0005263019950135543,588172.7591713482,2.5372998803543872e-14,54.0126239372297
345873260.724778,128,5,1.5,4.981036828804181e-13,0.0005100459512505679,897350.5848972657,4.706741688314765e-14,83.76790958641593
406974975.83668596,256,4,1.5,6.961753731681149e-13,0.0002153997794853468,834942.47890427,2.966949584912688e-14,82.85599656528075
695504155.7317995,256,5,1.5,2.9402022138190586e-13,0.0007621147239721032,903695.2107090484,1.8960741182960934e-14,81.5419419955557
687785545.0208662,256,2,1.5,5.259356274131068e-13,0.0005806886749252443,860100.7379249795,2.962680169834798e-14,82.00173624014488
595694922.8421644,256,4,1.5,7.592203925848913e-13,0.0007303000683076924,869581.269188925,5.5064008088096274e-14,82.31179229403303
253523603.7929936,64,2,1.5,5.392316138122004e-13,0.0005413724909491254,198797.9579572062,3.5928466437106657e-14,69.75166427357988
696709204.9012418,64,2,1.5,8.247372520120803e-13,0.0008633626712541409,192692.06469268247,6.230438677277833e-14,73.72145739413068
50712793.42912324,128,4,1.5,7.975259426167365e-13,0.0008043414119001071,889799.4286132004,2.6643085376125504e-14,84.6036635126728
825656886.0545394,32,5,1.5,8.485574287960084e-13,0.0007100541454167148,886894.7270401834,3.75103660926902e-14,54.200057179579886
870378976.3333924,128,2,1.5,8.113473903905781e-13,0.0003188430789998575,329400.7831225731,1.784789007523729e-14,85.41320991730558
118126632.31109647,128,5,1.5,7.777379184503197e-13,0.0004252693769931,384884.73479739,2.16038623936465e-14,84.47764888133281
595024578.6107085,32,3,1.5,5.155556138786401e-13,0.0009482482441336917,627608.7361812347,1.2238515160958683e-14,56.829108701207
156425102.9997415,32,2,1.5,4.979909393971081e-13,0.00016997068502649733,700230.1309966454,2.346166268288562e-14,53.310788792792536
780397936.6482205,128,5,1.5,8.404569907635788e-13,0.0008958770090327742,240790.9141073634,2.721239152967236e-14,84.21743894071395
20198039.688120537,64,3,1.5,6.693679200536931e-13,0.0006460720802080093,192855.0294280244,6.414392718473757e-14,74.86913091605405
707312592.897603,64,5,1.5,9.75488675704052e-13,0.0008564063815331848,175108.05556520587,7.937913628535752e-14,73.0456413813766
162728133.91088638,128,2,1.5,4.965114220409032e-13,0.0006496535872099989,942445.4894945145,4.942371899668287e-14,84.24632720054399
663505062.1540104,256,4,1.5,5.580173170153196e-13,0.0007206947232828832,565612.7199466769,4.5063585765342523e-14,82.16252511175111
570578816.5010729,256,4,1.5,2.9752863978573385e-13,0.00036917488804725845,598799.0562981279,2.545074523217582e-14,82.0810861484334
372275761.4617483,256,5,1.5,5.504114127876638e-13,0.00035799198535804136,781531.0677833525,3.30244268915156e-14,81.86138385911661
295816638.6172308,32,5,1.5,9.727817950442808e-13,0.0007474481003127348,637921.4491724618,9.652062728781347e-14,53.8264245119558
381291403.90319055,128,5,1.5,4.34936667298623e-13,0.00040164765917031435,437796.73851965665,2.2966462514739483e-14,85.14232313241658
72951746.67079966,256,3,1.5,7.878633844998986e-13,0.0009102208965003112,225046.78452763607,6.293332322761431e-14,81.4025612788587
959574419.2661268,256,3,1.5,9.135361855900906e-13,0.0004726769280952575,227798.11553963434,1.8655977484363917e-14,82.04697809481092
19567664.538357604,256,4,1.5,8.041754227246726e-13,0.000996059207005914,318387.3944184241,3.770735017268234e-14,81.63466715431642
284978647.54637206,128,4,1.5,3.4938947997918784e-13,0.0006894410634597225,364040.7941588469,1.2458201984486205e-14,83.46889963793848
794434135.6576457,128,5,1.5,2.644046536088865e-13,0.0003661583810983098,798543.3934084912,2.1404055239311183e-14,84.49319108067812
262977629.94942227,128,5,1.5,9.97052828886674e-13,0.00048099401204962204,315116.61652776157,7.30588664456994e-14,84.47964628567478
520272753.92801154,32,5,1.5,7.027623485931854e-13,0.0009797913447021633,838006.2348014896,2.7422262709960383e-14,54.82371624223374
775064458.5795507,256,5,1.5,7.598025722375703e-13,0.0009612473065761076,775741.2130013101,3.072628434796314e-14,81.5805692598424
459722005.5850384,32,4,1.5,9.811662838439199e-13,0.0004977303680188839,537107.3042376741,3.979908666838217e-14,53.692884058521514
814026969.7707232,32,4,1.5,9.922212817852205e-13,0.0007541396093275018,644760.0643926351,3.827994576497992e-14,54.040512612960654
614908764.4417076,128,3,1.5,7.862482756787061e-13,0.000558860899326854,925378.8582001318,5.117895360798198e-14,84.46641357373231
579825704.6029414,64,3,1.5,8.675841057234487e-13,0.0004230039760965713,927415.6179108147,5.394249892206868e-14,72.03449485750109
895687845.3630551,256,4,1.5,6.731823736876475e-13,0.0003817046999442461,472157.4908457272,4.6639514049919197e-14,86.20292753674568
930776527.7744585,64,5,1.5,3.90832038194516e-13,0.0009526838431408539,733432.8121085577,3.538177480732377e-14,69.11337960797476
655872810.3964192,128,5,1.5,4.4112110624530387e-13,0.0004315420668489078,360898.10880160454,2.9824662528779e-14,84.867748669946
797912650.3322363,64,2,1.5,8.459002688380504e-13,0.0006686034224717901,310008.541653966,2.7990404228002876e-14,71.15255385378794
740680099.7887543,32,4,1.5,8.53106944932398e-13,0.0005945685059196355,750091.6113915459,7.497513989469144e-14,53.586753251607874
144173917.1508164,64,5,1.5,9.873120071492319e-13,0.0003215171484887332,448035.43039494695,7.772012536883256e-14,69.25975092548211
322102026.21528524,128,3,1.5,9.968215890477754e-13,0.00016012775128539369,793438.8519568122,5.897931423418679e-14,84.36422855326424
798479415.587282,256,4,1.5,3.3344844097901065e-13,0.0001643935153594285,798820.0060435092,1.0847298162892134e-14,82.79857936818972
841016065.1026913,128,5,1.5,7.867403902687274e-13,0.0009712737460266231,422842.1357353263,1.658791155918327e-14,84.20654348962421
610288280.7242347,128,2,1.5,6.772070277076721e-13,0.00024975364022678036,905438.2247713722,5.494758153565014e-14,84.43536172360982
563104333.4121169,256,5,1.5,6.675088051758767e-13,0.0008751737709860592,188209.04787689075,6.44254678984546e-14,82.20686873200887
867308589.722476,256,2,1.5,4.890702347618715e-13,0.0008496943159800823,760624.7065855652,1.6955523773201438e-14,81.40461561829403
661125913.7407593,64,5,1.5,9.652300727936508e-13,0.0006656492700700803,828034.5229174229,3.732740729474436e-14,70.97741151425896
369797548.7761889,32,5,1.5,6.186654936185978e-13,0.0007949046608904066,792661.6976792114,2.578841003332956e-14,55.29177385932723
114974001.5049994,64,4,1.5,4.852923029190639e-13,0.0006522955080157986,917803.912880948,2.6752003406701385e-14,71.75285952392704
449617271.9154218,64,2,1.5,3.553597234166279e-13,0.0005168316093577491,747576.9868364962,1.239353324635245e-14,68.82809640410123
568720345.488068,32,5,1.5,5.375471573312279e-13,0.00022459899850882028,988272.9448806363,1.9624309785408212e-14,53.97371768210028
444459472.59412843,64,3,1.5,8.188314476794685e-13,0.0003847855674940044,936465.723901373,2.1630049502729694e-14,70.41192239607123
642490022.434166,128,3,1.5,2.687410937631367e-13,0.00044649980502560477,547950.7850395154,1.6652451821943423e-14,83.80656153224913
753311111.6148338,64,5,1.5,9.670567509805936e-13,0.0004485144477556071,346232.4602664825,6.05778744945066e-14,72.02427883842631
212074027.46397662,128,5,1.5,5.473729938000469e-13,0.0002895588504644368,563057.1191541704,3.277108347169811e-14,84.01613351513005
394842430.9187443,256,2,1.5,7.768742512211616e-13,0.00042730317341192677,471369.82977960847,2.2967441792469233e-14,81.47927864413663
285699934.6191283,128,2,1.5,3.379484678355289e-13,0.0009109807054810242,286395.35677180043,1.429201778461081e-14,82.94618045442384
458375747.245762,32,5,1.5,6.547946800580977e-13,0.000655560423817354,347943.9730719981,3.8843642766412406e-14,54.41981185375424
130939376.20608896,256,2,1.5,9.954593653763604e-13,0.0009448088924339865,279150.0129396787,3.8811462943091236e-14,81.28196564708665
488144529.2738693,64,2,1.5,8.225721980989017e-13,0.0007830064546434424,766398.0579397442,1.590931055141868e-14,70.72419985430773
266843066.79225615,256,4,1.5,9.257287986037804e-13,0.00037767961580866227,489942.53232030635,6.935293408029544e-14,82.476413072056
714456778.120135,128,4,1.5,7.399013019468899e-13,0.0008859036613120579,306684.4384581243,6.331129607513378e-14,84.16694037551402
915653567.0331153,256,2,1.5,6.785258154781557e-13,0.0004513409639176568,352468.58279621555,6.275258327738523e-14,86.97675039308447
388414211.14585555,32,5,1.5,7.957103188593471e-13,0.0002306345882603203,803471.1537886978,5.696707287549817e-14,55.474968516162875
781073605.1377875,32,2,1.5,3.2468197240078583e-13,0.0005811737040563734,246355.4981891497,3.01983914706148e-14,53.414590250525755
408600902.0391464,32,4,1.5,9.962359171392783e-13,0.0007947272260927977,973026.5847644003,3.0868739712648995e-14,53.02927187621334
434107047.72453433,256,3,1.5,7.0870082829064e-13,0.0009350648191523432,925195.0685855347,5.378187785383806e-14,81.60379781600568
430195179.58046776,32,5,1.5,8.659141324713081e-13,0.00036674033507335074,471706.8937235546,7.801676421226474e-14,55.82477607563042
172108960.7539232,128,3,1.5,5.590934344855177e-13,0.0005375729968875409,575130.0575821991,2.4130132277166205e-14,84.20062761300272
